Batting_team,Bowling_team,city,Runs_left,Balls_left,Wickets_left,Total_score,crr,rrr,result
Lumbini Lions,Sudurpaschim Royals,Kathmandu,169,98,5,187,5.18,10.35,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,169,97,5,187,4.96,10.45,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,168,97,5,187,5.22,10.39,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,164,96,5,187,6.0,10.25,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,163,96,5,187,6.25,10.19,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,162,95,5,187,6.24,10.23,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,161,94,5,187,6.23,10.28,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,161,93,5,187,6.0,10.39,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,161,92,5,187,5.79,10.5,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,161,91,5,187,5.59,10.62,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,160,90,5,187,5.6,10.67,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,154,89,5,187,6.58,10.38,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,153,88,5,187,6.56,10.43,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,152,87,5,187,6.55,10.48,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,152,86,5,187,6.35,10.6,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,152,85,5,187,6.17,10.73,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,152,84,5,187,6.0,10.86,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,152,83,5,187,5.84,10.99,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,151,82,5,187,5.84,11.05,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,151,81,5,187,5.69,11.19,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,151,80,5,187,5.55,11.32,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,151,79,5,187,5.41,11.47,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,149,78,5,187,5.57,11.46,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,148,77,5,187,5.58,11.53,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,147,76,5,187,5.59,11.61,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,146,75,5,187,5.6,11.68,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,146,74,5,187,5.48,11.84,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,145,73,5,187,5.49,11.92,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,144,72,5,187,5.5,12.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,144,71,5,187,5.39,12.17,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,143,70,5,187,5.4,12.26,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,142,69,5,187,5.41,12.35,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,142,68,5,187,5.31,12.53,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,142,67,5,187,5.21,12.72,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,142,66,5,187,5.11,12.91,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,141,65,5,187,5.13,13.02,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,140,64,5,187,5.14,13.12,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,139,63,5,187,5.16,13.24,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,138,62,5,187,5.17,13.35,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,136,62,5,187,5.38,13.16,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,135,61,5,187,5.39,13.28,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,134,60,5,187,5.4,13.4,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,132,59,5,187,5.51,13.42,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,132,58,4,187,5.42,13.66,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,132,57,4,187,5.33,13.89,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,131,56,4,187,5.34,14.04,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,130,55,4,187,5.35,14.18,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,130,54,4,187,5.27,14.44,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,129,53,4,187,5.28,14.6,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,129,52,4,187,5.21,14.88,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,128,51,4,187,5.22,15.06,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,128,50,4,187,5.14,15.36,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,127,49,4,187,5.15,15.55,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,127,48,4,187,5.08,15.88,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,126,47,4,187,5.1,16.09,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,122,46,4,187,5.35,15.91,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,121,45,4,187,5.36,16.13,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,120,44,4,187,5.37,16.36,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,120,43,4,187,5.3,16.74,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,120,42,4,187,5.23,17.14,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,119,41,4,187,5.24,17.41,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,118,40,4,187,5.25,17.7,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,112,39,4,187,5.63,17.23,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,106,38,4,187,6.0,16.74,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,106,37,4,187,5.93,17.19,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,105,37,4,187,6.0,17.03,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,104,36,4,187,6.0,17.33,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,103,35,4,187,6.0,17.66,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,103,34,4,187,5.93,18.18,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,99,33,4,187,6.14,18.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,98,32,4,187,6.14,18.38,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,98,31,4,187,6.07,18.97,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,98,30,4,187,6.0,19.6,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,97,29,4,187,6.0,20.07,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,96,28,4,187,6.0,20.57,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,96,27,3,187,5.94,21.33,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,96,26,2,187,5.87,22.15,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,95,25,2,187,5.87,22.8,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,94,24,2,187,5.88,23.5,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,93,23,2,187,5.88,24.26,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,92,22,2,187,5.88,25.09,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,92,21,2,187,5.82,26.29,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,92,20,2,187,5.76,27.6,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,88,19,2,187,5.94,27.79,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,82,18,2,187,6.24,27.33,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,81,17,2,187,6.23,28.59,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,75,16,2,187,6.52,28.12,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,69,15,2,187,6.8,27.6,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,68,14,2,187,6.79,29.14,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,64,13,2,187,6.95,29.54,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,64,12,1,187,6.89,32.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,58,11,1,187,7.16,31.64,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,54,10,1,187,7.31,32.4,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,54,9,1,187,7.24,36.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,54,8,1,187,7.18,40.5,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,53,7,1,187,7.17,45.43,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,53,6,1,187,7.11,53.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,53,5,1,187,7.04,63.6,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,53,4,1,187,6.98,79.5,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,47,3,1,187,7.23,94.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,46,3,1,187,7.28,92.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,46,2,1,187,7.22,138.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,46,1,1,187,7.16,276.0,0
Lumbini Lions,Sudurpaschim Royals,Kathmandu,46,0,1,187,7.1,0.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,121,114,10,133,13.0,6.37,0
Biratnagar Kings,Karnali Yaks,Kathmandu,120,114,10,133,14.0,6.32,0
Biratnagar Kings,Karnali Yaks,Kathmandu,116,113,10,133,15.43,6.16,0
Biratnagar Kings,Karnali Yaks,Kathmandu,116,112,10,133,13.5,6.21,0
Biratnagar Kings,Karnali Yaks,Kathmandu,116,111,10,133,12.0,6.27,0
Biratnagar Kings,Karnali Yaks,Kathmandu,116,110,9,133,10.8,6.33,0
Biratnagar Kings,Karnali Yaks,Kathmandu,116,109,9,133,9.82,6.39,0
Biratnagar Kings,Karnali Yaks,Kathmandu,116,108,9,133,9.0,6.44,0
Biratnagar Kings,Karnali Yaks,Kathmandu,110,107,9,133,11.08,6.17,0
Biratnagar Kings,Karnali Yaks,Kathmandu,109,106,9,133,10.71,6.17,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,105,9,133,11.6,6.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,104,9,133,10.88,6.06,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,103,9,133,10.24,6.12,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,102,9,133,9.67,6.18,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,101,8,133,9.16,6.24,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,100,8,133,8.7,6.3,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,99,8,133,8.29,6.36,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,98,8,133,7.91,6.43,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,97,8,133,7.57,6.49,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,96,8,133,7.25,6.56,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,95,8,133,6.96,6.63,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,94,8,133,6.69,6.7,0
Biratnagar Kings,Karnali Yaks,Kathmandu,105,93,8,133,6.44,6.77,0
Biratnagar Kings,Karnali Yaks,Kathmandu,101,92,8,133,7.07,6.59,0
Biratnagar Kings,Karnali Yaks,Kathmandu,101,91,8,133,6.83,6.66,0
Biratnagar Kings,Karnali Yaks,Kathmandu,101,90,8,133,6.6,6.73,0
Biratnagar Kings,Karnali Yaks,Kathmandu,100,89,8,133,6.58,6.74,0
Biratnagar Kings,Karnali Yaks,Kathmandu,100,88,8,133,6.38,6.82,0
Biratnagar Kings,Karnali Yaks,Kathmandu,100,87,7,133,6.18,6.9,0
Biratnagar Kings,Karnali Yaks,Kathmandu,100,86,7,133,6.0,6.98,0
Biratnagar Kings,Karnali Yaks,Kathmandu,99,86,7,133,6.18,6.91,0
Biratnagar Kings,Karnali Yaks,Kathmandu,98,85,7,133,6.17,6.92,0
Biratnagar Kings,Karnali Yaks,Kathmandu,98,84,7,133,6.0,7.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,97,83,7,133,6.0,7.01,0
Biratnagar Kings,Karnali Yaks,Kathmandu,97,82,7,133,5.84,7.1,0
Biratnagar Kings,Karnali Yaks,Kathmandu,96,81,7,133,5.85,7.11,0
Biratnagar Kings,Karnali Yaks,Kathmandu,96,80,7,133,5.7,7.2,0
Biratnagar Kings,Karnali Yaks,Kathmandu,96,79,7,133,5.56,7.29,0
Biratnagar Kings,Karnali Yaks,Kathmandu,96,78,7,133,5.43,7.38,0
Biratnagar Kings,Karnali Yaks,Kathmandu,96,77,7,133,5.3,7.48,0
Biratnagar Kings,Karnali Yaks,Kathmandu,94,76,7,133,5.45,7.42,0
Biratnagar Kings,Karnali Yaks,Kathmandu,93,75,7,133,5.47,7.44,0
Biratnagar Kings,Karnali Yaks,Kathmandu,92,74,7,133,5.48,7.46,0
Biratnagar Kings,Karnali Yaks,Kathmandu,91,73,7,133,5.49,7.48,0
Biratnagar Kings,Karnali Yaks,Kathmandu,91,72,7,133,5.38,7.58,0
Biratnagar Kings,Karnali Yaks,Kathmandu,90,71,7,133,5.39,7.61,0
Biratnagar Kings,Karnali Yaks,Kathmandu,89,70,7,133,5.4,7.63,0
Biratnagar Kings,Karnali Yaks,Kathmandu,89,69,7,133,5.29,7.74,0
Biratnagar Kings,Karnali Yaks,Kathmandu,89,68,6,133,5.19,7.85,0
Biratnagar Kings,Karnali Yaks,Kathmandu,88,67,6,133,5.21,7.88,0
Biratnagar Kings,Karnali Yaks,Kathmandu,86,66,6,133,5.33,7.82,0
Biratnagar Kings,Karnali Yaks,Kathmandu,86,65,6,133,5.24,7.94,0
Biratnagar Kings,Karnali Yaks,Kathmandu,86,64,6,133,5.14,8.06,0
Biratnagar Kings,Karnali Yaks,Kathmandu,82,63,6,133,5.47,7.81,0
Biratnagar Kings,Karnali Yaks,Kathmandu,82,62,6,133,5.38,7.94,0
Biratnagar Kings,Karnali Yaks,Kathmandu,82,61,6,133,5.29,8.07,0
Biratnagar Kings,Karnali Yaks,Kathmandu,81,60,6,133,5.3,8.1,0
Biratnagar Kings,Karnali Yaks,Kathmandu,80,59,6,133,5.31,8.14,0
Biratnagar Kings,Karnali Yaks,Kathmandu,80,58,6,133,5.23,8.28,0
Biratnagar Kings,Karnali Yaks,Kathmandu,80,57,6,133,5.14,8.42,0
Biratnagar Kings,Karnali Yaks,Kathmandu,80,56,6,133,5.06,8.57,0
Biratnagar Kings,Karnali Yaks,Kathmandu,80,55,6,133,4.98,8.73,0
Biratnagar Kings,Karnali Yaks,Kathmandu,80,54,6,133,4.91,8.89,0
Biratnagar Kings,Karnali Yaks,Kathmandu,79,53,6,133,4.93,8.94,0
Biratnagar Kings,Karnali Yaks,Kathmandu,75,52,6,133,5.21,8.65,0
Biratnagar Kings,Karnali Yaks,Kathmandu,75,51,6,133,5.13,8.82,0
Biratnagar Kings,Karnali Yaks,Kathmandu,74,50,6,133,5.14,8.88,0
Biratnagar Kings,Karnali Yaks,Kathmandu,74,49,5,133,5.07,9.06,0
Biratnagar Kings,Karnali Yaks,Kathmandu,68,48,5,133,5.5,8.5,0
Biratnagar Kings,Karnali Yaks,Kathmandu,68,47,5,133,5.42,8.68,0
Biratnagar Kings,Karnali Yaks,Kathmandu,67,46,5,133,5.43,8.74,0
Biratnagar Kings,Karnali Yaks,Kathmandu,66,45,5,133,5.44,8.8,0
Biratnagar Kings,Karnali Yaks,Kathmandu,65,44,5,133,5.45,8.86,0
Biratnagar Kings,Karnali Yaks,Kathmandu,64,43,5,133,5.45,8.93,0
Biratnagar Kings,Karnali Yaks,Kathmandu,63,42,5,133,5.46,9.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,63,41,5,133,5.39,9.22,0
Biratnagar Kings,Karnali Yaks,Kathmandu,63,40,5,133,5.33,9.45,0
Biratnagar Kings,Karnali Yaks,Kathmandu,63,39,5,133,5.26,9.69,0
Biratnagar Kings,Karnali Yaks,Kathmandu,62,38,5,133,5.27,9.79,0
Biratnagar Kings,Karnali Yaks,Kathmandu,61,37,5,133,5.28,9.89,0
Biratnagar Kings,Karnali Yaks,Kathmandu,59,36,5,133,5.36,9.83,0
Biratnagar Kings,Karnali Yaks,Kathmandu,58,35,5,133,5.36,9.94,0
Biratnagar Kings,Karnali Yaks,Kathmandu,54,34,5,133,5.58,9.53,0
Biratnagar Kings,Karnali Yaks,Kathmandu,53,33,5,133,5.59,9.64,0
Biratnagar Kings,Karnali Yaks,Kathmandu,51,32,5,133,5.66,9.56,0
Biratnagar Kings,Karnali Yaks,Kathmandu,50,31,5,133,5.66,9.68,0
Biratnagar Kings,Karnali Yaks,Kathmandu,46,30,5,133,5.87,9.2,0
Biratnagar Kings,Karnali Yaks,Kathmandu,45,29,5,133,5.87,9.31,0
Biratnagar Kings,Karnali Yaks,Kathmandu,39,28,5,133,6.2,8.36,0
Biratnagar Kings,Karnali Yaks,Kathmandu,38,27,5,133,6.19,8.44,0
Biratnagar Kings,Karnali Yaks,Kathmandu,37,26,5,133,6.19,8.54,0
Biratnagar Kings,Karnali Yaks,Kathmandu,36,25,5,133,6.19,8.64,0
Biratnagar Kings,Karnali Yaks,Kathmandu,35,24,5,133,6.19,8.75,0
Biratnagar Kings,Karnali Yaks,Kathmandu,34,23,5,133,6.19,8.87,0
Biratnagar Kings,Karnali Yaks,Kathmandu,34,22,5,133,6.12,9.27,0
Biratnagar Kings,Karnali Yaks,Kathmandu,32,21,5,133,6.18,9.14,0
Biratnagar Kings,Karnali Yaks,Kathmandu,31,20,5,133,6.18,9.3,0
Biratnagar Kings,Karnali Yaks,Kathmandu,30,19,5,133,6.18,9.47,0
Biratnagar Kings,Karnali Yaks,Kathmandu,30,18,5,133,6.12,10.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,30,17,4,133,6.06,10.59,0
Biratnagar Kings,Karnali Yaks,Kathmandu,29,16,4,133,6.06,10.88,0
Biratnagar Kings,Karnali Yaks,Kathmandu,25,15,4,133,6.23,10.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,25,14,3,133,6.17,10.71,0
Biratnagar Kings,Karnali Yaks,Kathmandu,25,13,3,133,6.11,11.54,0
Biratnagar Kings,Karnali Yaks,Kathmandu,21,12,3,133,6.28,10.5,0
Biratnagar Kings,Karnali Yaks,Kathmandu,20,11,3,133,6.28,10.91,0
Biratnagar Kings,Karnali Yaks,Kathmandu,20,10,2,133,6.22,12.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,18,9,2,133,6.27,12.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,17,8,2,133,6.27,12.75,0
Biratnagar Kings,Karnali Yaks,Kathmandu,16,7,2,133,6.27,13.71,0
Biratnagar Kings,Karnali Yaks,Kathmandu,15,6,2,133,6.26,15.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,14,5,2,133,6.26,16.8,0
Biratnagar Kings,Karnali Yaks,Kathmandu,12,4,2,133,6.31,18.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,10,3,2,133,6.36,20.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,10,2,2,133,6.31,30.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,9,1,2,133,6.3,54.0,0
Biratnagar Kings,Karnali Yaks,Kathmandu,8,0,2,133,6.3,0.0,0
Lumbini Lions,Janakpur Bolts,Kathmandu,131,114,10,136,6.0,6.89,0
Lumbini Lions,Janakpur Bolts,Kathmandu,131,113,10,136,5.14,6.96,0
Lumbini Lions,Janakpur Bolts,Kathmandu,131,112,10,136,4.5,7.02,0
Lumbini Lions,Janakpur Bolts,Kathmandu,131,111,10,136,4.0,7.08,0
Lumbini Lions,Janakpur Bolts,Kathmandu,131,110,10,136,3.6,7.15,0
Lumbini Lions,Janakpur Bolts,Kathmandu,129,109,10,136,4.36,7.1,0
Lumbini Lions,Janakpur Bolts,Kathmandu,125,108,10,136,6.0,6.94,0
Lumbini Lions,Janakpur Bolts,Kathmandu,123,107,10,136,6.46,6.9,0
Lumbini Lions,Janakpur Bolts,Kathmandu,123,106,10,136,6.0,6.96,0
Lumbini Lions,Janakpur Bolts,Kathmandu,122,105,10,136,6.0,6.97,0
Lumbini Lions,Janakpur Bolts,Kathmandu,120,104,10,136,6.38,6.92,0
Lumbini Lions,Janakpur Bolts,Kathmandu,119,103,10,136,6.35,6.93,0
Lumbini Lions,Janakpur Bolts,Kathmandu,115,102,10,136,7.33,6.76,0
Lumbini Lions,Janakpur Bolts,Kathmandu,115,101,10,136,6.95,6.83,0
Lumbini Lions,Janakpur Bolts,Kathmandu,115,100,9,136,6.6,6.9,0
Lumbini Lions,Janakpur Bolts,Kathmandu,115,99,9,136,6.29,6.97,0
Lumbini Lions,Janakpur Bolts,Kathmandu,114,98,9,136,6.27,6.98,0
Lumbini Lions,Janakpur Bolts,Kathmandu,114,97,9,136,6.0,7.05,0
Lumbini Lions,Janakpur Bolts,Kathmandu,114,96,9,136,5.75,7.12,0
Lumbini Lions,Janakpur Bolts,Kathmandu,113,95,9,136,5.76,7.14,0
Lumbini Lions,Janakpur Bolts,Kathmandu,113,94,9,136,5.54,7.21,0
Lumbini Lions,Janakpur Bolts,Kathmandu,112,93,9,136,5.56,7.23,0
Lumbini Lions,Janakpur Bolts,Kathmandu,108,92,9,136,6.21,7.04,0
Lumbini Lions,Janakpur Bolts,Kathmandu,106,91,9,136,6.41,6.99,0
Lumbini Lions,Janakpur Bolts,Kathmandu,105,90,9,136,6.4,7.0,0
Lumbini Lions,Janakpur Bolts,Kathmandu,105,89,9,136,6.19,7.08,0
Lumbini Lions,Janakpur Bolts,Kathmandu,105,88,9,136,6.0,7.16,0
Lumbini Lions,Janakpur Bolts,Kathmandu,101,87,9,136,6.55,6.97,0
Lumbini Lions,Janakpur Bolts,Kathmandu,101,86,9,136,6.35,7.05,0
Lumbini Lions,Janakpur Bolts,Kathmandu,100,85,9,136,6.34,7.06,0
Lumbini Lions,Janakpur Bolts,Kathmandu,100,84,9,136,6.17,7.14,0
Lumbini Lions,Janakpur Bolts,Kathmandu,96,83,9,136,6.65,6.94,0
Lumbini Lions,Janakpur Bolts,Kathmandu,94,82,9,136,6.79,6.88,0
Lumbini Lions,Janakpur Bolts,Kathmandu,94,81,9,136,6.62,6.96,0
Lumbini Lions,Janakpur Bolts,Kathmandu,94,80,9,136,6.45,7.05,0
Lumbini Lions,Janakpur Bolts,Kathmandu,93,79,9,136,6.44,7.06,0
Lumbini Lions,Janakpur Bolts,Kathmandu,92,78,9,136,6.43,7.08,0
Lumbini Lions,Janakpur Bolts,Kathmandu,91,77,9,136,6.42,7.09,0
Lumbini Lions,Janakpur Bolts,Kathmandu,90,77,9,136,6.56,7.01,0
Lumbini Lions,Janakpur Bolts,Kathmandu,89,76,9,136,6.55,7.03,0
Lumbini Lions,Janakpur Bolts,Kathmandu,87,75,9,136,6.67,6.96,0
Lumbini Lions,Janakpur Bolts,Kathmandu,83,74,9,136,7.04,6.73,0
Lumbini Lions,Janakpur Bolts,Kathmandu,83,73,9,136,6.89,6.82,0
Lumbini Lions,Janakpur Bolts,Kathmandu,83,72,9,136,6.75,6.92,0
Lumbini Lions,Janakpur Bolts,Kathmandu,82,71,9,136,6.73,6.93,0
Lumbini Lions,Janakpur Bolts,Kathmandu,80,70,9,136,6.84,6.86,0
Lumbini Lions,Janakpur Bolts,Kathmandu,80,69,9,136,6.71,6.96,0
Lumbini Lions,Janakpur Bolts,Kathmandu,79,68,9,136,6.69,6.97,0
Lumbini Lions,Janakpur Bolts,Kathmandu,79,67,9,136,6.57,7.07,0
Lumbini Lions,Janakpur Bolts,Kathmandu,78,66,9,136,6.56,7.09,0
Lumbini Lions,Janakpur Bolts,Kathmandu,77,65,9,136,6.55,7.11,0
Lumbini Lions,Janakpur Bolts,Kathmandu,76,64,9,136,6.54,7.12,0
Lumbini Lions,Janakpur Bolts,Kathmandu,75,63,9,136,6.53,7.14,0
Lumbini Lions,Janakpur Bolts,Kathmandu,74,62,9,136,6.52,7.16,0
Lumbini Lions,Janakpur Bolts,Kathmandu,73,61,9,136,6.51,7.18,0
Lumbini Lions,Janakpur Bolts,Kathmandu,73,60,8,136,6.4,7.3,0
Lumbini Lions,Janakpur Bolts,Kathmandu,72,59,8,136,6.39,7.32,0
Lumbini Lions,Janakpur Bolts,Kathmandu,72,58,8,136,6.29,7.45,0
Lumbini Lions,Janakpur Bolts,Kathmandu,72,57,8,136,6.19,7.58,0
Lumbini Lions,Janakpur Bolts,Kathmandu,72,56,8,136,6.09,7.71,0
Lumbini Lions,Janakpur Bolts,Kathmandu,71,55,8,136,6.09,7.75,0
Lumbini Lions,Janakpur Bolts,Kathmandu,69,54,8,136,6.18,7.67,0
Lumbini Lions,Janakpur Bolts,Kathmandu,68,53,8,136,6.18,7.7,0
Lumbini Lions,Janakpur Bolts,Kathmandu,67,52,8,136,6.18,7.73,0
Lumbini Lions,Janakpur Bolts,Kathmandu,63,51,8,136,6.43,7.41,0
Lumbini Lions,Janakpur Bolts,Kathmandu,63,50,8,136,6.34,7.56,0
Lumbini Lions,Janakpur Bolts,Kathmandu,57,49,8,136,6.76,6.98,0
Lumbini Lions,Janakpur Bolts,Kathmandu,56,48,8,136,6.75,7.0,0
Lumbini Lions,Janakpur Bolts,Kathmandu,55,47,8,136,6.74,7.02,0
Lumbini Lions,Janakpur Bolts,Kathmandu,55,46,8,136,6.65,7.17,0
Lumbini Lions,Janakpur Bolts,Kathmandu,55,45,8,136,6.56,7.33,0
Lumbini Lions,Janakpur Bolts,Kathmandu,55,44,8,136,6.47,7.5,0
Lumbini Lions,Janakpur Bolts,Kathmandu,55,43,8,136,6.39,7.67,0
Lumbini Lions,Janakpur Bolts,Kathmandu,54,42,8,136,6.38,7.71,0
Lumbini Lions,Janakpur Bolts,Kathmandu,53,41,8,136,6.38,7.76,0
Lumbini Lions,Janakpur Bolts,Kathmandu,52,40,8,136,6.38,7.8,0
Lumbini Lions,Janakpur Bolts,Kathmandu,51,39,8,136,6.37,7.85,0
Lumbini Lions,Janakpur Bolts,Kathmandu,51,38,8,136,6.29,8.05,0
Lumbini Lions,Janakpur Bolts,Kathmandu,48,37,8,136,6.43,7.78,0
Lumbini Lions,Janakpur Bolts,Kathmandu,46,36,8,136,6.5,7.67,0
Lumbini Lions,Janakpur Bolts,Kathmandu,42,35,8,136,6.71,7.2,0
Lumbini Lions,Janakpur Bolts,Kathmandu,42,34,8,136,6.63,7.41,0
Lumbini Lions,Janakpur Bolts,Kathmandu,39,33,8,136,6.76,7.09,0
Lumbini Lions,Janakpur Bolts,Kathmandu,38,32,8,136,6.75,7.12,0
Lumbini Lions,Janakpur Bolts,Kathmandu,38,31,8,136,6.67,7.35,0
Lumbini Lions,Janakpur Bolts,Kathmandu,37,30,8,136,6.67,7.4,0
Lumbini Lions,Janakpur Bolts,Kathmandu,36,29,8,136,6.66,7.45,0
Lumbini Lions,Janakpur Bolts,Kathmandu,32,28,8,136,6.85,6.86,0
Lumbini Lions,Janakpur Bolts,Kathmandu,32,27,8,136,6.77,7.11,0
Lumbini Lions,Janakpur Bolts,Kathmandu,32,26,7,136,6.7,7.38,0
Lumbini Lions,Janakpur Bolts,Kathmandu,32,25,7,136,6.63,7.68,0
